0,9.27380632722775,8.57749073353629,8.64993369672271,8.72078808136824,8.80525625392749,8.84426890996867,8.78686046979863,8.74414738619101,8.69231760032315,8.64993369672271,8.57959768367741,8.5967350554769,8.59403142659986,8.58350921896618,8.57959768367741,8.57718969840892,8.57959768367741,8.59403142659986,8.62552103407743
3,9.02918356516706,8.84426890996867,9.08240786629823,9.09613839959329,9.15273544173104,9.16729955180051,8.96652927721892,8.90826627699121,8.78686046979863,8.64465843393922,8.58922287397672,8.58922287397672,8.58922287397672,8.58711828548921,8.58922287397672,8.58711828548921,8.58200499330042,8.58521368944268,8.59152730793421
6,8.57869476840949,9.79477457414727,9.87598381027547,9.69630147537798,9.58272705778881,9.45678410366068,9.18202803594264,8.9910690346649,8.78686046979863,8.64465843393922,8.58200499330042,8.59963800639407,8.61323879220532,8.62552103407743,8.64465843393922,8.65540462660146,8.66107085278498,8.72078808136824,8.81473268168399
8,9.54601130904831,11.052189478539,10.7953309446852,10.3356365355642,10.0880953889253,9.87598381027547,9.49203159455989,9.0422334570145,8.83423962074849,8.65540462660146,8.58200499330042,8.5967350554769,8.61713505695861,8.64993369672271,8.6729876497845,8.69231760032315,8.72078808136824,8.82439400616489,8.97871168072184
10,11.8192753569085,12.1084782797114,11.4824102269959,10.7701872433748,10.4056000284062,10.1320237039977,9.32184980133531,9.08240786629823,8.81473268168399,8.63469633084159,8.57749073353629,8.59403142659986,8.62552103407743,8.67923741828161,8.72078808136824,8.75231333098523,8.80525625392749,8.95452253820324,9.15273544173104
11,13.236791557819,12.6162325055891,11.8478595158358,11.1047084596422,10.5485413952965,10.0880953889253,9.38809258884742,9.0422334570145,8.77794228087136,8.61323879220532,8.57869476840949,8.59403142659986,8.63469633084159,8.6991471408001,8.75231333098523,8.79596532049685,8.854481249692,9.01630570633483,9.22719181764726
13,16.0509397491208,13.5233660912232,12.7077941086423,11.4274095593563,10.6460034816738,10.2439612598806,9.42213555790116,9.0688463593397,8.74414738619101,8.5967350554769,8.57749073353629,8.57718969840892,8.60954070595571,8.67923741828161,8.74414738619101,8.79596532049685,8.854481249692,9.02918356516706,9.19692010444279
15,17.5123839975604,13.7491393266522,12.6162325055891,11.2376128596656,10.5004547488266,10.0231300370505,9.1241034834603,8.72838424736373,8.61713505695861,8.62122923152217,8.61713505695861,8.59403142659986,8.58922287397672,8.6729876497845,8.74414738619101,8.80525625392749,8.87545254184722,9.09613839959329,9.30567788878421
16,17.8752661886364,13.4913147138335,12.3151969014276,10.9482825206769,10.2439612598806,9.79477457414727,8.96652927721892,8.6729876497845,8.5967350554769,8.5967350554769,8.59963800639407,8.58521368944268,8.60274007757074,8.7061690463697,8.80525625392749,8.86487600729578,8.96652927721892,9.1672995518005,9.40503796254871
17,17.2237694653742,13.236791557819,11.9052557183333,10.6460034816738,9.83511296534246,9.27380632722775,8.71338285196478,8.65540462660146,8.64993369672271,8.66107085278498,8.66107085278498,8.60954070595571,8.58200499330042,8.6729876497845,8.76066815661482,8.81473268168399,8.89714833759151,9.11003719496181,9.33817804723039
20,16.6869579501558,11.9340666659057,10.5970596063956,9.47433339610497,8.84426890996867,8.69231760032315,8.66107085278498,8.66107085278498,8.6729876497845,8.69231760032315,8.69231760032315,8.63957919666963,8.57799243527192,8.66107085278498,8.75231333098523,8.82439400616489,8.90826627699121,9.1241034834603,9.32184980133531
